0.036063 0.000000
0.036024 0.000000
0.035985 0.000000
0.035946 0.000000
0.035907 0.000000
0.035868 0.000000
0.035829 0.000000
0.035790 0.000000
0.035751 0.000000
0.035712 0.000000
0.035672 0.000000
0.035633 0.000000
0.035594 0.000000
0.035555 0.000000
0.035516 0.000000
0.035477 0.000000
0.035438 0.000000
0.035399 0.000000
0.035360 0.000000
0.035321 0.000000
0.035282 0.000000
0.035243 0.000000
0.035204 0.000000
0.035165 0.000000
0.035126 0.000000
0.035087 0.000000
0.035047 0.000000
0.035008 0.000000
0.034969 0.000000
0.034930 0.000000
0.034891 0.000000
0.034852 0.000000
0.034813 0.000000
0.034774 0.000000
0.034735 0.000000
0.034696 0.000000
0.034657 0.000000
0.034618 0.000000
0.034579 0.000000
0.034540 0.000000
0.034501 0.000000
0.034462 0.000000
0.034422 0.000000
0.034383 0.000000
0.034344 0.000000
0.034305 0.000000
0.034266 0.000000
0.034227 0.000000
0.034188 0.000000
0.034149 0.000000
0.034110 0.000000
0.034071 0.000000
0.034032 0.000000
0.033993 0.000000
0.033954 0.000000
0.033915 0.000000
0.033876 0.000000
0.033837 0.000000
0.033797 0.000000
0.033758 0.000000
0.033719 0.000000
0.033680 0.000000
0.033641 0.000000
0.033602 0.000000
0.033563 0.000000
0.033524 0.000000
0.033485 0.000000
0.033446 0.000000
0.033407 0.000000
0.033368 0.000000
0.033329 0.000000
0.033290 0.000000
0.033251 0.000000
0.033212 0.000000
0.033172 0.000000
0.033133 0.000000
0.033094 0.000000
0.033055 0.000000
0.033016 0.000000
0.032977 0.000000
0.032938 0.000000
0.032899 0.000000
0.032860 0.000000
0.032821 0.000000
0.032782 0.000000
0.032743 0.000000
0.032704 0.000000
0.032665 0.000000
0.032626 0.000000
0.032587 0.000000
0.032547 0.000000
0.032508 0.000000
0.032469 0.000000
0.032430 0.000000
0.032391 0.000000
0.032352 0.000000
0.032313 0.000000
0.032274 0.000000
0.032235 0.000000
0.032196 0.000000
0.032157 0.000000
0.032118 0.000000
0.032079 0.000000
0.032040 0.000000
0.032001 0.000000
0.031962 0.000000
0.031922 0.000000
0.031883 0.000000
0.031844 0.000000
0.031805 0.000000
0.031766 0.000000
0.031727 0.000000
0.031688 0.000000
0.031649 0.000000
0.031610 0.000000
0.031571 0.000000
0.031532 0.000000
0.031493 0.000000
0.031454 0.000000
0.031415 0.000000
0.031376 0.000000
0.031337 0.000000
0.031297 0.000000
0.031258 0.000000
0.031219 0.000000
0.031180 0.000000
0.031141 0.000000
0.031102 0.000000
0.031063 0.000000
0.031024 0.000000
0.030985 0.000000
0.030946 0.000000
0.030907 0.000000
0.030868 0.000000
0.030829 0.000000
0.030790 0.000000
0.030751 0.000000
0.030712 0.000000
0.030672 0.000000
0.030633 0.000000
0.030594 0.000000
0.030555 0.000000
0.030516 0.000000
0.030477 0.000000
0.030438 0.000000
0.030399 0.000000
0.030360 0.000000
0.030321 0.000000
0.030282 0.000000
0.030243 0.000000
0.030204 0.000000
0.030165 0.000000
0.030126 0.000000
0.030087 0.000000
0.030047 0.000000
0.030008 0.000000
0.029969 0.000000
0.029930 0.000000
0.029891 0.000000
0.029852 0.000000
0.029813 0.000000
0.029774 0.000000
0.029735 0.000000
0.029696 0.000000
0.029657 0.000000
0.029618 0.000000
0.029579 0.000000
0.029540 0.000000
0.029501 0.000000
0.029462 0.000000
0.029422 0.000000
0.029383 0.000000
0.029344 -0.013585
0.029305 -0.035244
0.029266 -0.056651
0.029227 -0.077804
0.029188 -0.098705
0.029149 -0.119352
0.029110 -0.139747
0.029071 -0.159888
0.029032 -0.179777
0.028993 -0.199413
0.028954 -0.218796
0.028915 -0.237926
0.028876 -0.256803
0.028837 -0.275428
0.028797 -0.294267
0.028758 -0.312379
0.028719 -0.330238
0.028680 -0.347844
0.028641 -0.365197
0.028602 -0.382298
0.028563 -0.399145
0.028524 -0.415740
0.028485 -0.432081
0.028446 -0.448170
0.028407 -0.464006
0.028368 -0.479589
0.028329 -0.494919
0.028290 -0.509996
0.028251 -0.524820
0.028212 -0.539391
0.028172 -0.554073
0.028133 -0.568132
0.028094 -0.581939
0.028055 -0.595492
0.028016 -0.608792
0.027977 -0.621839
0.027938 -0.634634
0.027899 -0.647175
0.027860 -0.659464
0.027821 -0.671500
0.027782 -0.683282
0.027743 -0.694812
0.027704 -0.706089
0.027665 -0.717113
0.027626 -0.727885
0.027587 -0.738403
0.027547 -0.748928
0.027508 -0.758934
0.027469 -0.768687
0.027430 -0.778187
0.027391 -0.787435
0.027352 -0.796429
0.027313 -0.805170
0.027274 -0.813659
0.027235 -0.821895
0.027196 -0.829877
0.027157 -0.837607
0.027118 -0.845084
0.027079 -0.852308
0.027040 -0.859279
0.027001 -0.865997
0.026962 -0.872463
0.026922 -0.878831
0.026883 -0.884784
0.026844 -0.890484
0.026805 -0.895931
0.026766 -0.901125
0.026727 -0.906067
0.026688 -0.910755
0.026649 -0.915191
0.026610 -0.919373
0.026571 -0.923303
0.026532 -0.926980
0.026493 -0.930404
0.026454 -0.933575
0.026415 -0.936493
0.026376 -0.939158
0.026337 -0.941570
0.026297 -0.943782
0.026258 -0.945682
0.026219 -0.947329
0.026180 -0.948723
0.026141 -0.949864
0.026102 -0.950752
0.026063 -0.951388
0.026024 -0.951770
0.025985 -0.951900
0.025946 -0.951898
0.025907 -0.951884
0.025868 -0.951847
0.025829 -0.951773
0.025790 -0.951651
0.025751 -0.951470
0.025712 -0.951216
0.025672 -0.950869
0.025633 -0.950433
0.025594 -0.949888
0.025555 -0.949223
0.025516 -0.948426
0.025477 -0.947484
0.025438 -0.946385
0.025399 -0.945119
0.025360 -0.943671
0.025321 -0.942031
0.025282 -0.940187
0.025243 -0.938126
0.025204 -0.935836
0.025165 -0.933306
0.025126 -0.930523
0.025087 -0.927475
0.025047 -0.924062
0.025008 -0.920441
0.024969 -0.916519
0.024930 -0.912285
0.024891 -0.907725
0.024852 -0.902828
0.024813 -0.897581
0.024774 -0.891974
0.024735 -0.885993
0.024696 -0.879627
0.024657 -0.872864
0.024618 -0.865692
0.024579 -0.858098
0.024540 -0.850071
0.024501 -0.841598
0.024462 -0.832668
0.024422 -0.823022
0.024383 -0.813128
0.024344 -0.802742
0.024305 -0.791849
0.024266 -0.780438
0.024227 -0.768498
0.024188 -0.756015
0.024149 -0.742979
0.024110 -0.729377
0.024071 -0.715197
0.024032 -0.700427
0.023993 -0.685055
0.023954 -0.669069
0.023915 -0.652457
0.023876 -0.635207
0.023837 -0.617307
0.023797 -0.598260
0.023758 -0.579006
0.023719 -0.559066
0.023680 -0.538427
0.023641 -0.517078
0.023602 -0.495006
0.023563 -0.472200
0.023524 -0.448647
0.023485 -0.424336
0.023446 -0.399253
0.023407 -0.373389
0.023368 -0.346729
0.023329 -0.319263
0.023290 -0.290978
0.023251 -0.261862
0.023212 -0.231904
0.023172 -0.200289
0.023133 -0.168587
0.023094 -0.136005
0.023055 -0.102532
0.023016 -0.068156
0.022977 -0.032865
0.022938 0.003353
0.022899 0.040511
0.022860 0.078620
0.022821 0.117692
0.022782 0.157740
0.022743 0.198775
0.022704 0.240810
0.022665 0.283856
0.022626 0.327925
0.022587 0.373030
0.022547 0.420379
0.022508 0.467619
0.022469 0.515930
0.022430 0.565325
0.022391 0.615815
0.022352 0.667414
0.022313 0.720133
0.022274 0.773983
0.022235 0.828978
0.022196 0.885129
0.022157 0.942447
0.022118 1.000946
0.022079 1.060637
0.022040 1.121532
0.022001 1.183643
0.021962 1.246982
0.021922 1.313234
0.021883 1.379098
0.021844 1.446226
0.021805 1.514631
0.021766 1.584325
0.021727 1.655319
0.021688 1.727626
0.021649 1.801258
0.021610 1.876226
0.021571 1.952543
0.021532 2.030221
0.021493 2.109271
0.021454 2.189707
0.021415 2.271539
0.021376 2.354780
0.021337 2.439441
0.021297 2.527762
0.021258 2.615339
0.021219 2.704373
0.021180 2.794877
0.021141 2.886861
0.021102 2.980339
0.021063 3.075322
0.021024 3.171823
0.020985 3.269853
0.020946 3.369424
0.020907 3.470549
0.020868 3.573239
0.020829 3.677507
0.020790 3.783364
0.020751 3.890823
0.020712 3.999895
0.020672 4.113453
0.020633 4.225831
0.020594 4.339858
0.020555 4.455548
0.020516 4.572911
0.020477 4.691961
0.020438 4.812709
0.020399 4.935166
0.020360 5.059346
0.020321 5.185260
0.020282 5.312920
0.020243 5.442338
0.020204 5.573526
0.020165 5.706497
0.020126 5.841261
0.020087 5.977832
0.020047 6.119794
0.020008 6.260061
0.019969 6.402170
0.019930 6.546134
0.019891 6.691964
0.019852 6.839674
0.019813 6.989274
0.019774 7.140776
0.019735 7.294194
0.019696 7.449538
0.019657 7.606822
0.019618 7.766056
0.019579 7.927252
0.019540 8.090424
0.019501 8.255583
0.019462 8.422741
0.019422 8.596273
0.019383 8.767517
0.019344 8.940796
0.019305 9.116122
0.019266 9.293508
0.019227 9.472965
0.019188 9.654506
0.019149 9.838142
0.019110 10.023885
0.019071 10.211748
0.019032 10.401742
0.018993 10.593880
0.018954 10.788174
0.018915 10.984635
0.018876 11.183276
0.018837 11.384108
0.018797 11.592380
0.018758 11.797688
0.018719 0.000000
0.018680 0.000000
0.018641 0.000000
0.018602 0.000000
0.018563 0.000000
0.018524 0.000000
0.018485 0.000000
0.018446 0.000000
0.018407 0.000000
0.018368 0.000000
0.018329 0.000000
0.018290 0.000000
0.018251 0.000000
0.018212 0.000000
0.018172 0.000000
0.018133 0.000000
0.018094 0.000000
0.018055 0.000000
0.018016 0.000000
0.017977 0.000000
0.017938 0.000000
0.017899 0.000000
0.017860 0.000000
0.017821 0.000000
0.017782 0.000000
0.017743 0.000000
